Event.Id,Event.Date,Year,Make,Model,Aircraft.Category,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Injury.Severity,Severity.Level,Outcome
20070720X00969,2007-07-16,2007,Bell,UH-1H,Helicopter,No,1.0,Turbo Shaft,External Load,0.0,0.0,1.0,0.0,VMC,Maneuvering,Non-Fatal,Low,Non-Fatal
20070824X01241,2007-07-16,2007,Bell,206B II,Helicopter,No,1.0,Turbo Shaft,External Load,0.0,0.0,1.0,0.0,VMC,Maneuvering,Non-Fatal,Low,Non-Fatal
20070803X01101,2007-07-16,2007,Cessna,188A,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20070808X01143,2007-07-17,2007,Robinson,R22,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070902X01294,2007-07-17,2007,Piper,J3C-65,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070808X01145,2007-07-18,2007,Cessna,172S,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070902X01295,2007-07-18,2007,Cessna,152,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070803X01103,2007-07-19,2007,Cessna,150J,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20070829X01271,2007-07-20,2007,Cessna,150M,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20070912X01389,2007-07-20,2007,Piper,PA-17,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070810X01169,2007-07-20,2007,Schweizer,SGS 1-35C,Glider,No,0.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070803X01102,2007-07-20,2007,Schweizer,G-164B,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC,Takeoff,Non-Fatal,Low,Non-Fatal
20070911X01359,2007-07-21,2007,Schweizer,SGS 1-26E,Glider,No,0.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20070904X01302,2007-07-22,2007,Schweizer,SGS 1-26C,Glider,No,0.0,Unknown,Personal,0.0,0.0,1.0,0.0,VMC,Descent,Non-Fatal,Low,Non-Fatal
20070902X01293,2007-07-23,2007,Schweizer,269C,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Maneuvering,Non-Fatal,Low,Non-Fatal
20071001X01481,2007-07-23,2007,Beech,V35B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071129X01873,2007-07-23,2007,Air Tractor,AT-602,Airplane,No,1.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20070829X01269,2007-07-23,2007,Beech,C23,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20081219X65340,2007-07-23,2007,Airbus,A330,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20070824X01237,2007-07-24,2007,Cessna,182P,Airplane,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070927X01465,2007-07-24,2007,Robinson,R22 Beta II,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Landing,Non-Fatal,Low,Non-Fatal
20070813X01172,2007-07-25,2007,Aeronca,Champion,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070824X01239,2007-07-26,2007,Cessna,305-C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070909X01341,2007-07-26,2007,Beech,BE-23,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Fatal,High,Fatal
20070807X01128,2007-07-26,2007,Cessna,182T,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070911X01369,2007-07-26,2007,Piper,PA-18-135,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070810X01165,2007-07-26,2007,Schweizer,SGS 2-33A,Glider,No,0.0,Unknown,Instructional,0.0,1.0,1.0,0.0,VMC,Approach,Non-Fatal,Medium,Non-Fatal
20070810X01164,2007-07-26,2007,Beech,A36,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20080227X00241,2007-07-26,2007,Cessna,172P,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070904X01301,2007-07-27,2007,Beech,65-A90,Airplane,No,2.0,Turbo Prop,Business,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070810X01168,2007-07-27,2007,Piper,PA-24-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070810X01166,2007-07-27,2007,Beech,23,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070802X01089,2007-07-27,2007,Eurocopter,AS350-B2,Helicopter,No,1.0,Turbo Shaft,Other Work Use,4.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20070802X01089,2007-07-27,2007,Eurocopter,AS350-B2,Helicopter,No,1.0,Turbo Shaft,Other Work Use,4.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20070930X01478,2007-07-28,2007,Cessna,170 B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070830X01274,2007-07-28,2007,Beech,C35,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20070906X01320,2007-07-28,2007,Cessna,150H,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070808X01144,2007-07-29,2007,Hughes,269C,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070823X01228,2007-07-29,2007,Cessna,172N,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070831X01279,2007-07-30,2007,Piper,PA-18-150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070905X01317,2007-07-30,2007,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,0.0,0.0,1.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20070828X01248,2007-07-30,2007,Cessna,A188B,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071005X01528,2007-07-31,2007,Piper,PA-28-161,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070904X01304,2007-07-31,2007,Piper,PA-28-181,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20070810X01162,2007-07-31,2007,Robinson Helicopter,R22 Beta,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070817X01205,2007-07-31,2007,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Executive/corporate,0.0,0.0,1.0,0.0,VMC,Takeoff,Non-Fatal,Low,Non-Fatal
20070817X01204,2007-08-01,2007,Cessna,180A,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070913X01391,2007-08-01,2007,Beech,B60,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070920X01425,2007-08-01,2007,Piper,PA-18,Airplane,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20070928X01472,2007-08-03,2007,Piper,PA-28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,Non-Fatal,Low,Non-Fatal
20070908X01337,2007-08-04,2007,Piper,PA-34-200T,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070908X01338,2007-08-05,2007,Beech,36,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20071018X01617,2007-08-05,2007,Aeronca,7AC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070815X01188,2007-08-05,2007,Beech,E90B,Airplane,No,2.0,Turbo Prop,Unknown,5.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20070907X01323,2007-08-05,2007,Grumman,G-164A,Airplane,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,1.0,0.0,VMC,Maneuvering,Non-Fatal,Low,Non-Fatal
20070908X01339,2007-08-06,2007,Cessna,172B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20071025X01660,2007-08-06,2007,Piper,PA-18,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070912X01387,2007-08-07,2007,Cessna,421B,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070917X01401,2007-08-07,2007,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070905X01316,2007-08-07,2007,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070909X01342,2007-08-08,2007,Cessna,T337G,Airplane,No,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Climb,Non-Fatal,Medium,Non-Fatal
20070829X01262,2007-08-08,2007,Cessna,A188B,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Maneuvering,Non-Fatal,Medium,Non-Fatal
20071011X01549,2007-08-08,2007,Mooney,M20J,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Non-Fatal,None,Non-Fatal
20071011X01545,2007-08-08,2007,Beech,BE-77,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071025X01661,2007-08-08,2007,Maule,M-5-235,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20071011X01554,2007-08-09,2007,Cessna,182P,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070912X01390,2007-08-09,2007,Air Tractor,AT-502,Airplane,No,1.0,Turbo Prop,Ferry,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20070910X01357,2007-08-10,2007,Robinson,R22 Beta,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071011X01547,2007-08-10,2007,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071107X01752,2007-08-10,2007,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,Non-Fatal,Low,Non-Fatal
20071011X01560,2007-08-10,2007,Cessna,210 D,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20070831X01281,2007-08-12,2007,Cessna,195,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071025X01659,2007-08-12,2007,Bell,206,Helicopter,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20071018X01618,2007-08-12,2007,Air Tractor,AT-502B,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070911X01367,2007-08-12,2007,Mooney,M20-C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070831X01278,2007-08-13,2007,Robinson,R-22 Beta II,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071106X01742,2007-08-13,2007,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071004X01499,2007-08-13,2007,Cessna,172R,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070912X01385,2007-08-14,2007,Cessna,172B,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071001X01482,2007-08-14,2007,Cessna,182H,Airplane,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Taxi,Non-Fatal,None,Non-Fatal
20071001X01480,2007-08-14,2007,Aviat,Husky A-1B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070928X01474,2007-08-15,2007,Cessna,140,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071001X01483,2007-08-15,2007,Cessna,R182,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071129X01872,2007-08-15,2007,Piper,PA-28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070911X01363,2007-08-15,2007,Piper,PA28-140,Airplane,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071005X01521,2007-08-15,2007,Piper,PA-32R-301T,Airplane,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Descent,Incident,None,Non-Fatal
20071001X01484,2007-08-16,2007,Cessna,150L,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20070928X01473,2007-08-16,2007,Beech,D55,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070823X01233,2007-08-16,2007,De Havilland,DHC-2,Airplane,No,1.0,Reciprocating,Unknown,5.0,4.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20071011X01555,2007-08-17,2007,Mooney,M20M,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070907X01325,2007-08-17,2007,Cessna,140,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070928X01476,2007-08-17,2007,Maule,M7,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071016X01590,2007-08-18,2007,Cessna,172L,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070920X01423,2007-08-18,2007,Cessna,U206G,Airplane,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Taxi,Non-Fatal,None,Non-Fatal
20071026X01667,2007-08-19,2007,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,2.0,VMC,Takeoff,Non-Fatal,Low,Non-Fatal
20070911X01364,2007-08-19,2007,Cessna,A185F,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070918X01408,2007-08-20,2007,Cessna,172K,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20071105X01729,2007-08-22,2007,Beech,C24R,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,2.0,0.0,VMC,Takeoff,Non-Fatal,Medium,Non-Fatal
20070917X01403,2007-08-23,2007,Air Tractor,AT-301,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20071019X01623,2007-08-23,2007,Cessna,152,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,Non-Fatal,Low,Non-Fatal
20070905X01314,2007-08-24,2007,Socata,TB-20 Trinidad,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,Fatal,High,Fatal
20070912X01386,2007-08-25,2007,Piper,PA-25-235,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20071011X01551,2007-08-25,2007,Cessna,210L,Airplane,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071107X01744,2007-08-25,2007,Cessna,C172N,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20080204X00135,2007-08-25,2007,Piper,PA-32-260,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Unknown,Fatal,High,Fatal
20070920X01420,2007-08-25,2007,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071026X01663,2007-08-26,2007,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,IMC,Other,Non-Fatal,Low,Non-Fatal
20071018X01616,2007-08-26,2007,Piper,PA-28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070830X01273,2007-08-26,2007,Cessna,P206,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20070912X01382,2007-08-27,2007,Cessna,182R,Airplane,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070918X01407,2007-08-27,2007,Beech,BE-76,Airplane,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071011X01553,2007-08-28,2007,Robinson,R-22 Beta,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20070911X01361,2007-08-28,2007,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071012X01578,2007-08-29,2007,Air Tractor,AT-502B,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071012X01577,2007-08-29,2007,Cessna,172S,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071012X01580,2007-08-30,2007,Cessna,182Q,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20080321X00347,2007-08-30,2007,Piper,PA-28-181,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071005X01524,2007-08-30,2007,Cessna,C172R,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20080118X00078,2007-08-31,2007,Luscombe,8A,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071004X01512,2007-08-31,2007,Piper,PA-18-150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071011X01540,2007-08-31,2007,Mooney,M20K,Airplane,No,,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20071011X01556,2007-08-31,2007,Cessna,182P,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071004X01510,2007-09-01,2007,Cessna,T210N,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,Non-Fatal,Low,Non-Fatal
20070927X01457,2007-09-01,2007,Boeing,1942,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20070907X01326,2007-09-01,2007,Beech,A36,Airplane,No,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,Climb,Fatal,High,Fatal
20071004X01509,2007-09-01,2007,Ayres,SR2,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,Takeoff,Non-Fatal,Medium,Non-Fatal
20071011X01558,2007-09-01,2007,Schweizer,SGS 2-33A,Glider,No,0.0,Unknown,Personal,0.0,0.0,1.0,1.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20070927X01454,2007-09-02,2007,Piper,PA-28-181,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20071011X01559,2007-09-02,2007,Maule,M5-210C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070925X01442,2007-09-02,2007,Cessna,150J,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,Fatal,High,Fatal
20071016X01589,2007-09-03,2007,Piper,PA-34-200T,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071005X01529,2007-09-03,2007,Aeronca,O-58B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20071005X01527,2007-09-03,2007,Hughes,269C,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20071009X01536,2007-09-03,2007,Cessna,182P,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071009X01534,2007-09-03,2007,Aeronca,S15AC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20081007X17184,2007-09-03,2007,Bellanca,8KCAB-180,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20071017X01605,2007-09-04,2007,Piper,PA28-161,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070920X01422,2007-09-05,2007,Bell,206B3,Helicopter,No,1.0,Turbo Shaft,Business,0.0,0.0,0.0,4.0,VMC,Descent,Non-Fatal,None,Non-Fatal
20070919X01415,2007-09-05,2007,Cessna,208B,Airplane,No,1.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20071023X01641,2007-09-05,2007,Cessna,172M,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20070926X01447,2007-09-06,2007,Piper,PA-23-250,Airplane,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20070917X01406,2007-09-06,2007,Piper,PA-28-140,Airplane,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Cruise,Fatal,High,Fatal
20071017X01602,2007-09-07,2007,Piper,PA-28-181,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-Around,Non-Fatal,None,Non-Fatal
20071017X01593,2007-09-07,2007,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20071005X01530,2007-09-08,2007,Beech,BE-55,Airplane,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071017X01603,2007-09-08,2007,Eurocopter,AS-350B2,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071005X01523,2007-09-08,2007,Cessna,172N,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,5.0,0.0,VMC,Landing,Non-Fatal,Low,Non-Fatal
20071001X01485,2007-09-08,2007,Stinson,108-2,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Non-Fatal,Low,Non-Fatal
20071107X01751,2007-09-08,2007,Cessna,140,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20071024X01650,2007-09-08,2007,Mooney,M20TN,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Incident,None,Non-Fatal
20071108X01764,2007-09-09,2007,Cessna,177,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Takeoff,Non-Fatal,Low,Non-Fatal
